train,test
TCGA-B8-5545-01Z-00-DX1.28896ee1-da73-432d-b6f7-f0e9bc911aa8,TCGA-A3-3363-01Z-00-DX1.6d933fa1-b68c-483f-819c-5a85f0389e6c
TCGA-BP-4981-01Z-00-DX1.9f97b4b6-e251-42dc-8d95-72c79063f344,TCGA-AL-3467-01Z-00-DX1.89C0449A-A38F-4614-86FC-DDFD925086D7
TCGA-B0-4817-01Z-00-DX1.92c7c348-7373-4ebc-9459-c8122e6eeb41,TCGA-BP-4798-01Z-00-DX1.5f6fa5de-bdbc-4048-9948-c89a25a92fd5
TCGA-KN-8425-01Z-00-DX1.1D2AB7D2-6AC3-4785-9FBC-40AEED5DE558,TCGA-B9-5156-01Z-00-DX1.200621df-b59f-4c69-957c-65aebfe855a8
TCGA-B0-5711-01Z-00-DX1.6839921f-ec08-4e94-8bf9-4b5a4fcdda45,TCGA-BQ-5879-01Z-00-DX1.682ab315-998b-4379-8492-3b422ce06308
TCGA-UZ-A9Q0-01Z-00-DX1.D81A8109-505F-4929-B723-D4AB6404C712,TCGA-UW-A7GL-01Z-00-DX1.BE2C0D9F-3F84-4363-9B79-01883E8F0306
TCGA-DW-7836-01Z-00-DX1.A8A28E5B-0D97-42D5-B04E-BD0D007CC30A,TCGA-B0-4836-01Z-00-DX1.941575cb-e795-4c45-ab74-640e2684c340
TCGA-2Z-A9JO-01Z-00-DX1.FAD98648-643A-40A0-8D93-5A0582812268,TCGA-BP-4334-01Z-00-DX1.68cf009b-04da-4173-98d6-6155a9a931f5
TCGA-A4-7584-01Z-00-DX1.ffa7e13e-0ed8-4913-a0f0-51b36f4d858c,TCGA-B8-5158-01Z-00-DX1.bf87760d-1ce2-4df9-a1a5-74f90d668ef2
TCGA-CJ-6028-01Z-00-DX1.7D61411B-8B96-4D9A-9CAF-46D22ED72F93,TCGA-B0-5084-01Z-00-DX1.550d2568-2aa9-42c8-9b21-fd66aea9c809
TCGA-B0-4693-01Z-00-DX1.1e9a856a-1172-4db8-887a-b65fff644798,TCGA-G7-6789-01Z-00-DX1.17c821de-0db5-48e8-b2a3-67654dbae7c2
TCGA-2Z-A9JQ-01Z-00-DX1.2B60CD27-C443-46D3-80E2-EAAE2EF81C90,TCGA-BP-5192-01Z-00-DX1.a907179e-7b54-4315-bed1-6f1f12609cc9
TCGA-B0-5106-01Z-00-DX1.564e51a3-be50-4eed-ba9c-4d478b96ffc6,TCGA-DV-A4VX-01Z-00-DX1.9E7036DB-6DD7-4D25-93BD-298206C85EDA
TCGA-BP-4161-01Z-00-DX1.a5c24186-a438-4c65-857e-d6da30340342,TCGA-KN-8433-01Z-00-DX1.4AE64138-3E04-46AC-B905-52CB71261230
TCGA-CJ-4884-01Z-00-DX1.E7A9735A-4ADB-4312-B205-781829DE4C5D,TCGA-BQ-7061-01Z-00-DX1.dfc7df2a-4789-477b-b53c-14cad8e76616
TCGA-B9-A5W8-01Z-00-DX1.4AF63260-F90E-4F41-83E6-BC5FBC7F71ED,TCGA-B0-4844-01Z-00-DX1.18c475a1-24a9-473b-82e7-0caa621d18b1
TCGA-PJ-A5Z8-01Z-00-DX1.84E38F4E-BCF7-4383-AFEC-67C2C15DD3CF,TCGA-B9-4617-01Z-00-DX1.d890e850-cc29-49f8-b854-cbe9a9a73c95
TCGA-A4-8312-01Z-00-DX1.B59C24F4-205D-40C1-8DB3-4D78AE8D5826,TCGA-GL-A4EM-01Z-00-DX1.40D84E7D-B7F9-40A8-B411-645403CB0B9E
TCGA-CJ-5671-01Z-00-DX1.B5C9CA9F-A061-42EC-9A19-F0702F1577E5,TCGA-CZ-5987-01Z-00-DX1.b9be10de-122d-4cef-961f-298c359e513d
TCGA-KL-8328-01Z-00-DX1.497ddcb5-0436-4c76-a633-4744e24e6efe,TCGA-BP-5177-01Z-00-DX1.9c4f716d-a397-4deb-a760-4419f08e7182
TCGA-CJ-5672-01Z-00-DX1.E319BB3C-61C0-4324-A448-57B5EC921C17,TCGA-BP-4964-01Z-00-DX1.b7ed6f65-4382-4f19-8fef-1e677cadde75
TCGA-KN-8431-01Z-00-DX1.BAEA4392-5CD8-4B28-8A47-E9DCE88F5820,TCGA-IZ-A6M9-01Z-00-DX1.FA87A9BF-1FC0-4D14-BD54-2B3C66F338F9
TCGA-WN-AB4C-01Z-00-DX1.9A983740-01DA-42EB-BC00-B10A581C519F,TCGA-DW-7839-01Z-00-DX1.A532D9CE-7D14-47B8-8AB3-524F4C7364BE
TCGA-B2-3923-01Z-00-DX1.48a5a3fc-18cb-4417-9638-a73d17b81085,TCGA-B2-4102-01Z-00-DX1.07c9ab3f-27ad-4e12-86e8-0eed36eb30c1
TCGA-CJ-4869-01Z-00-DX1.0963305A-0BA8-4266-A4D7-B37A98FA342F,TCGA-KN-8426-01Z-00-DX1.FA31AC9B-A378-467E-97CB-7EFA06B804A1
TCGA-AK-3458-01Z-00-DX1.45890D8B-B66A-49C9-983A-4A2AD6722076,TCGA-G6-A8L7-01Z-00-DX1.6EE9797B-5DBA-48D9-A62A-9C9791CC54AE
TCGA-CJ-5676-01Z-00-DX1.9B227E1C-E4E1-4E1B-97CB-A4B8F2D27DC6,TCGA-MH-A856-01Z-00-DX1.F135B458-4AB0-499D-B024-5F59E1AC6DA5
TCGA-BP-4807-01Z-00-DX1.c985d6a4-5104-4b37-b7ab-2d357b89bac5,TCGA-Q2-A5QZ-01Z-00-DX1.66131B27-D89A-4BCC-A25A-1A4B9682199C
TCGA-KN-8427-01Z-00-DX1.8B2A5B0B-977E-4ED9-A9D2-23FFFBA43B7C,TCGA-B8-A7U6-01Z-00-DX1.43BCA7B2-823E-4F38-BCF0-865E0FFF892A
